20.17366447934252, 0.017149098867039195
26.771378888862756, 0.05253543176699847
35.51043883353981, 0.1953327580114692
48.128788101505535, 0.8627435389997943
63.885506812977006, 2.3733618315481944
84.78770498120889, 6.9643958824907415
115.15845547682451, 12.729584314070316
149.69920258751998, 22.28526575978763
194.65009221339142, 35.03423587210288
258.80070100636254, 48.4072934100934
351.7371376707127, 66.88778079801278
467.70676124732495, 88.52652825479278
621.9760469123802, 112.2298992465347
809.155013199219, 142.27411009493758
1200.872399377927, 188.33962463094673
1989.0670076920435, 254.79591032331882
2952.4423800661134, 316.20666333934844
4680.766530839424, 401.00412576752115
8282.08999847223, 519.7106231672967
12294.029660248332, 631.2398470430617
19492.807508524507, 766.7975629739287
29581.162412052927, 892.1540795055724
45883.1717203303, 1083.6981907507165
76022.07993140291, 1288.5004792279674
140583.96072752026, 1532.3218610780682
303119.53489266953, 2029.8737254606067
668088.5354914863, 2689.0933710639733
